id,PredictionString
21367720ba0e_study,negative 0.004430 0 0 1 1 typical 0.987981 0 0 1 1 indeterminate 0.134397 0 0 1 1 atypical 0.061040 0 0 1 1
215d5a459a13_study,negative 0.010066 0 0 1 1 typical 0.973694 0 0 1 1 indeterminate 0.187377 0 0 1 1 atypical 0.105014 0 0 1 1
2169cfeca358_study,negative 0.352586 0 0 1 1 typical 0.546011 0 0 1 1 indeterminate 0.546684 0 0 1 1 atypical 0.516659 0 0 1 1
21c33e128420_study,negative 0.020530 0 0 1 1 typical 0.978723 0 0 1 1 indeterminate 0.186253 0 0 1 1 atypical 0.069377 0 0 1 1
21da4a896482_study,negative 0.079484 0 0 1 1 typical 0.941697 0 0 1 1 indeterminate 0.293799 0 0 1 1 atypical 0.124439 0 0 1 1
221ee7b67fc0_study,negative 0.011511 0 0 1 1 typical 0.977291 0 0 1 1 indeterminate 0.185144 0 0 1 1 atypical 0.091779 0 0 1 1
22c53dd77858_study,negative 0.302761 0 0 1 1 typical 0.347623 0 0 1 1 indeterminate 0.472936 0 0 1 1 atypical 0.715182 0 0 1 1
22d153d9e949_study,negative 0.422558 0 0 1 1 typical 0.612747 0 0 1 1 indeterminate 0.545360 0 0 1 1 atypical 0.371013 0 0 1 1
2326c314794c_study,negative 0.070298 0 0 1 1 typical 0.824774 0 0 1 1 indeterminate 0.396365 0 0 1 1 atypical 0.375940 0 0 1 1
234254cd1e73_study,negative 0.093673 0 0 1 1 typical 0.904493 0 0 1 1 indeterminate 0.355631 0 0 1 1 atypical 0.193003 0 0 1 1
23847f6a41a6_study,negative 0.073983 0 0 1 1 typical 0.878996 0 0 1 1 indeterminate 0.400105 0 0 1 1 atypical 0.238042 0 0 1 1
240db28d224f_study,negative 0.064104 0 0 1 1 typical 0.914384 0 0 1 1 indeterminate 0.335228 0 0 1 1 atypical 0.212852 0 0 1 1
241f7cd77858_study,negative 0.386155 0 0 1 1 typical 0.677812 0 0 1 1 indeterminate 0.525804 0 0 1 1 atypical 0.317882 0 0 1 1
24295591e074_study,negative 0.010893 0 0 1 1 typical 0.973916 0 0 1 1 indeterminate 0.189763 0 0 1 1 atypical 0.109688 0 0 1 1
243d12d1a64b_study,negative 0.910927 0 0 1 1 typical 0.187582 0 0 1 1 indeterminate 0.293048 0 0 1 1 atypical 0.208668 0 0 1 1
243e05e85c45_study,negative 0.022999 0 0 1 1 typical 0.976131 0 0 1 1 indeterminate 0.192835 0 0 1 1 atypical 0.078669 0 0 1 1
2478cdc439fa_study,negative 0.101536 0 0 1 1 typical 0.697407 0 0 1 1 indeterminate 0.485141 0 0 1 1 atypical 0.506430 0 0 1 1
250c0435c86c_study,negative 0.013627 0 0 1 1 typical 0.975905 0 0 1 1 indeterminate 0.192184 0 0 1 1 atypical 0.093990 0 0 1 1
2557cbfb0677_study,negative 0.955670 0 0 1 1 typical 0.131905 0 0 1 1 indeterminate 0.228459 0 0 1 1 atypical 0.124083 0 0 1 1
2558bb1ba493_study,negative 0.547269 0 0 1 1 typical 0.558630 0 0 1 1 indeterminate 0.513072 0 0 1 1 atypical 0.334823 0 0 1 1
2638265181c6_study,negative 0.059496 0 0 1 1 typical 0.896429 0 0 1 1 indeterminate 0.355851 0 0 1 1 atypical 0.246326 0 0 1 1
26c724e30c27_study,negative 0.011295 0 0 1 1 typical 0.965356 0 0 1 1 indeterminate 0.203067 0 0 1 1 atypical 0.135097 0 0 1 1
26f0f7350e8a_study,negative 0.016899 0 0 1 1 typical 0.976947 0 0 1 1 indeterminate 0.192368 0 0 1 1 atypical 0.083431 0 0 1 1
272c8b46d39d_study,negative 0.582471 0 0 1 1 typical 0.509431 0 0 1 1 indeterminate 0.493653 0 0 1 1 atypical 0.351241 0 0 1 1
27387026e831_study,negative 0.492936 0 0 1 1 typical 0.558378 0 0 1 1 indeterminate 0.524743 0 0 1 1 atypical 0.395945 0 0 1 1
2767827cedc2_study,negative 0.863761 0 0 1 1 typical 0.303786 0 0 1 1 indeterminate 0.352510 0 0 1 1 atypical 0.170499 0 0 1 1
279348dd03ec_study,negative 0.510264 0 0 1 1 typical 0.406115 0 0 1 1 indeterminate 0.519285 0 0 1 1 atypical 0.529294 0 0 1 1
2800a1cd98b3_study,negative 0.005899 0 0 1 1 typical 0.987942 0 0 1 1 indeterminate 0.139511 0 0 1 1 atypical 0.059053 0 0 1 1
28156ad1b4cc_study,negative 0.064342 0 0 1 1 typical 0.922376 0 0 1 1 indeterminate 0.329219 0 0 1 1 atypical 0.183757 0 0 1 1
283a0639fb59_study,negative 0.940219 0 0 1 1 typical 0.157998 0 0 1 1 indeterminate 0.261060 0 0 1 1 atypical 0.144499 0 0 1 1
286d4c0fe851_study,negative 0.415445 0 0 1 1 typical 0.580847 0 0 1 1 indeterminate 0.543743 0 0 1 1 atypical 0.431404 0 0 1 1
290e8b4dcae6_study,negative 0.017250 0 0 1 1 typical 0.979968 0 0 1 1 indeterminate 0.183977 0 0 1 1 atypical 0.070037 0 0 1 1
299e6030efab_study,negative 0.954135 0 0 1 1 typical 0.131893 0 0 1 1 indeterminate 0.231855 0 0 1 1 atypical 0.129742 0 0 1 1
29c547a00bbb_study,negative 0.225407 0 0 1 1 typical 0.751675 0 0 1 1 indeterminate 0.501163 0 0 1 1 atypical 0.343240 0 0 1 1
2a1a15f7fe7b_study,negative 0.024612 0 0 1 1 typical 0.964809 0 0 1 1 indeterminate 0.237002 0 0 1 1 atypical 0.104648 0 0 1 1
2a337009e493_study,negative 0.231486 0 0 1 1 typical 0.739383 0 0 1 1 indeterminate 0.523155 0 0 1 1 atypical 0.343735 0 0 1 1
2a72cf9ac79a_study,negative 0.224114 0 0 1 1 typical 0.742364 0 0 1 1 indeterminate 0.523159 0 0 1 1 atypical 0.341329 0 0 1 1
2a8a7f025b25_study,negative 0.147838 0 0 1 1 typical 0.803837 0 0 1 1 indeterminate 0.483473 0 0 1 1 atypical 0.294521 0 0 1 1
2ad7c6c0c11b_study,negative 0.016569 0 0 1 1 typical 0.960333 0 0 1 1 indeterminate 0.220041 0 0 1 1 atypical 0.133477 0 0 1 1
2aedd31c2d4f_study,negative 0.532762 0 0 1 1 typical 0.516795 0 0 1 1 indeterminate 0.527921 0 0 1 1 atypical 0.400526 0 0 1 1
2affce8b4145_study,negative 0.053870 0 0 1 1 typical 0.909101 0 0 1 1 indeterminate 0.321170 0 0 1 1 atypical 0.235886 0 0 1 1
2b0e4071bd4a_study,negative 0.170908 0 0 1 1 typical 0.803509 0 0 1 1 indeterminate 0.460220 0 0 1 1 atypical 0.313027 0 0 1 1
2b27117c51f8_study,negative 0.914277 0 0 1 1 typical 0.190529 0 0 1 1 indeterminate 0.301107 0 0 1 1 atypical 0.176912 0 0 1 1
2b48f1114500_study,negative 0.138671 0 0 1 1 typical 0.874378 0 0 1 1 indeterminate 0.394888 0 0 1 1 atypical 0.228134 0 0 1 1
2b53afb41e35_study,negative 0.233300 0 0 1 1 typical 0.809532 0 0 1 1 indeterminate 0.466960 0 0 1 1 atypical 0.257438 0 0 1 1
2b8321bcf4b9_study,negative 0.049472 0 0 1 1 typical 0.912405 0 0 1 1 indeterminate 0.346722 0 0 1 1 atypical 0.206296 0 0 1 1
2b8f261c9123_study,negative 0.274312 0 0 1 1 typical 0.496070 0 0 1 1 indeterminate 0.561110 0 0 1 1 atypical 0.594336 0 0 1 1
2b998af7ca8b_study,negative 0.425284 0 0 1 1 typical 0.605226 0 0 1 1 indeterminate 0.544406 0 0 1 1 atypical 0.378600 0 0 1 1
2b9ad8c6a010_study,negative 0.051129 0 0 1 1 typical 0.908755 0 0 1 1 indeterminate 0.356259 0 0 1 1 atypical 0.197444 0 0 1 1
2be4b695bf05_study,negative 0.114577 0 0 1 1 typical 0.476643 0 0 1 1 indeterminate 0.497233 0 0 1 1 atypical 0.699853 0 0 1 1
2c0138f0333f_study,negative 0.759474 0 0 1 1 typical 0.416000 0 0 1 1 indeterminate 0.411880 0 0 1 1 atypical 0.221165 0 0 1 1
2c12e56b6ef5_study,negative 0.268248 0 0 1 1 typical 0.691134 0 0 1 1 indeterminate 0.499626 0 0 1 1 atypical 0.413970 0 0 1 1
2c309f472123_study,negative 0.744268 0 0 1 1 typical 0.337537 0 0 1 1 indeterminate 0.456276 0 0 1 1 atypical 0.349238 0 0 1 1
2c4e544780bd_study,negative 0.237437 0 0 1 1 typical 0.495613 0 0 1 1 indeterminate 0.478468 0 0 1 1 atypical 0.664925 0 0 1 1
2c7ef4281f3e_study,negative 0.358806 0 0 1 1 typical 0.651056 0 0 1 1 indeterminate 0.558183 0 0 1 1 atypical 0.354039 0 0 1 1
2ca4713ccd6d_study,negative 0.903753 0 0 1 1 typical 0.221375 0 0 1 1 indeterminate 0.308019 0 0 1 1 atypical 0.185511 0 0 1 1
2cc5979920c6_study,negative 0.467847 0 0 1 1 typical 0.620574 0 0 1 1 indeterminate 0.529475 0 0 1 1 atypical 0.334690 0 0 1 1
2cd7576844db_study,negative 0.029881 0 0 1 1 typical 0.943425 0 0 1 1 indeterminate 0.293550 0 0 1 1 atypical 0.147790 0 0 1 1
2cfddd82d536_study,negative 0.512843 0 0 1 1 typical 0.507036 0 0 1 1 indeterminate 0.542100 0 0 1 1 atypical 0.421958 0 0 1 1
2d2e8475f384_study,negative 0.781926 0 0 1 1 typical 0.346347 0 0 1 1 indeterminate 0.434492 0 0 1 1 atypical 0.254095 0 0 1 1
2d5241612c2e_study,negative 0.639479 0 0 1 1 typical 0.413305 0 0 1 1 indeterminate 0.527372 0 0 1 1 atypical 0.370050 0 0 1 1
2d61c98874b9_study,negative 0.031189 0 0 1 1 typical 0.952999 0 0 1 1 indeterminate 0.258941 0 0 1 1 atypical 0.131852 0 0 1 1
2d673cbacf8e_study,negative 0.469968 0 0 1 1 typical 0.532902 0 0 1 1 indeterminate 0.528552 0 0 1 1 atypical 0.441998 0 0 1 1
2d9814778fe6_study,negative 0.131540 0 0 1 1 typical 0.463817 0 0 1 1 indeterminate 0.458633 0 0 1 1 atypical 0.723590 0 0 1 1
2de1b57b78a5_study,negative 0.806896 0 0 1 1 typical 0.287648 0 0 1 1 indeterminate 0.393749 0 0 1 1 atypical 0.274237 0 0 1 1
2e3ae25addcc_study,negative 0.878427 0 0 1 1 typical 0.233819 0 0 1 1 indeterminate 0.335885 0 0 1 1 atypical 0.236398 0 0 1 1
2e625aa9c04f_study,negative 0.149028 0 0 1 1 typical 0.844565 0 0 1 1 indeterminate 0.427094 0 0 1 1 atypical 0.261618 0 0 1 1
2ea214f65500_study,negative 0.799750 0 0 1 1 typical 0.352046 0 0 1 1 indeterminate 0.420089 0 0 1 1 atypical 0.228563 0 0 1 1
2eb19ca07152_study,negative 0.147390 0 0 1 1 typical 0.837043 0 0 1 1 indeterminate 0.446705 0 0 1 1 atypical 0.272121 0 0 1 1
2ebd6459c760_study,negative 0.914100 0 0 1 1 typical 0.207173 0 0 1 1 indeterminate 0.289493 0 0 1 1 atypical 0.157037 0 0 1 1
2ecc8e52fed2_study,negative 0.037845 0 0 1 1 typical 0.951686 0 0 1 1 indeterminate 0.270001 0 0 1 1 atypical 0.134106 0 0 1 1
2f26247d5fa4_study,negative 0.928505 0 0 1 1 typical 0.185822 0 0 1 1 indeterminate 0.275867 0 0 1 1 atypical 0.143603 0 0 1 1
2f45d8909a99_study,negative 0.134823 0 0 1 1 typical 0.707518 0 0 1 1 indeterminate 0.514158 0 0 1 1 atypical 0.462563 0 0 1 1
2f6093195a01_study,negative 0.008089 0 0 1 1 typical 0.982899 0 0 1 1 indeterminate 0.160528 0 0 1 1 atypical 0.071552 0 0 1 1
2f8d9f7afedb_study,negative 0.814809 0 0 1 1 typical 0.365594 0 0 1 1 indeterminate 0.389747 0 0 1 1 atypical 0.206721 0 0 1 1
2f92655213ca_study,negative 0.332326 0 0 1 1 typical 0.688475 0 0 1 1 indeterminate 0.542602 0 0 1 1 atypical 0.332736 0 0 1 1
2f9c9ca1ff98_study,negative 0.890320 0 0 1 1 typical 0.239966 0 0 1 1 indeterminate 0.324928 0 0 1 1 atypical 0.199348 0 0 1 1
2fb11712bc93_study,negative 0.010375 0 0 1 1 typical 0.976306 0 0 1 1 indeterminate 0.186556 0 0 1 1 atypical 0.098447 0 0 1 1
2fc50bf199cd_study,negative 0.095595 0 0 1 1 typical 0.895336 0 0 1 1 indeterminate 0.375287 0 0 1 1 atypical 0.213935 0 0 1 1
2ffd833491b2_study,negative 0.619473 0 0 1 1 typical 0.502516 0 0 1 1 indeterminate 0.493929 0 0 1 1 atypical 0.336754 0 0 1 1
302ff5bcbcf7_study,negative 0.949491 0 0 1 1 typical 0.150693 0 0 1 1 indeterminate 0.241131 0 0 1 1 atypical 0.124138 0 0 1 1
30398bf8373c_study,negative 0.012631 0 0 1 1 typical 0.982799 0 0 1 1 indeterminate 0.166397 0 0 1 1 atypical 0.066540 0 0 1 1
30ba38332bd6_study,negative 0.013737 0 0 1 1 typical 0.970041 0 0 1 1 indeterminate 0.204774 0 0 1 1 atypical 0.122702 0 0 1 1
31126c3051c9_study,negative 0.105805 0 0 1 1 typical 0.875193 0 0 1 1 indeterminate 0.397537 0 0 1 1 atypical 0.231202 0 0 1 1
313494ee0897_study,negative 0.922090 0 0 1 1 typical 0.211132 0 0 1 1 indeterminate 0.284726 0 0 1 1 atypical 0.142231 0 0 1 1
315b599c0470_study,negative 0.730751 0 0 1 1 typical 0.352978 0 0 1 1 indeterminate 0.433726 0 0 1 1 atypical 0.336710 0 0 1 1
3197b5b1d2bf_study,negative 0.837594 0 0 1 1 typical 0.289000 0 0 1 1 indeterminate 0.355723 0 0 1 1 atypical 0.207905 0 0 1 1
31f14fb6667d_study,negative 0.203631 0 0 1 1 typical 0.260926 0 0 1 1 indeterminate 0.367988 0 0 1 1 atypical 0.830994 0 0 1 1
32699739f719_study,negative 0.011282 0 0 1 1 typical 0.982257 0 0 1 1 indeterminate 0.169678 0 0 1 1 atypical 0.070375 0 0 1 1
326cdf61e601_study,negative 0.661760 0 0 1 1 typical 0.463243 0 0 1 1 indeterminate 0.472881 0 0 1 1 atypical 0.310891 0 0 1 1
32cd00648c62_study,negative 0.007954 0 0 1 1 typical 0.984828 0 0 1 1 indeterminate 0.157759 0 0 1 1 atypical 0.064286 0 0 1 1
32d24b5596d7_study,negative 0.037029 0 0 1 1 typical 0.964602 0 0 1 1 indeterminate 0.233078 0 0 1 1 atypical 0.094828 0 0 1 1
32d36978749c_study,negative 0.879661 0 0 1 1 typical 0.260359 0 0 1 1 indeterminate 0.331840 0 0 1 1 atypical 0.191794 0 0 1 1
334a4202e414_study,negative 0.008815 0 0 1 1 typical 0.984079 0 0 1 1 indeterminate 0.159416 0 0 1 1 atypical 0.068764 0 0 1 1
3379f980e291_study,negative 0.080337 0 0 1 1 typical 0.917891 0 0 1 1 indeterminate 0.349544 0 0 1 1 atypical 0.165396 0 0 1 1
337f24b92040_study,negative 0.047401 0 0 1 1 typical 0.828102 0 0 1 1 indeterminate 0.379933 0 0 1 1 atypical 0.387355 0 0 1 1
33cea11fd803_study,negative 0.947287 0 0 1 1 typical 0.149231 0 0 1 1 indeterminate 0.242056 0 0 1 1 atypical 0.136692 0 0 1 1
33cfd515b130_study,negative 0.571074 0 0 1 1 typical 0.409490 0 0 1 1 indeterminate 0.521569 0 0 1 1 atypical 0.471315 0 0 1 1
33df7cf3b609_study,negative 0.946924 0 0 1 1 typical 0.146181 0 0 1 1 indeterminate 0.244525 0 0 1 1 atypical 0.123763 0 0 1 1
33e1be3d2bae_study,negative 0.060963 0 0 1 1 typical 0.939765 0 0 1 1 indeterminate 0.297019 0 0 1 1 atypical 0.136510 0 0 1 1
342624fb2b11_study,negative 0.160067 0 0 1 1 typical 0.819129 0 0 1 1 indeterminate 0.433746 0 0 1 1 atypical 0.303789 0 0 1 1
343d755d7ddd_study,negative 0.164479 0 0 1 1 typical 0.727539 0 0 1 1 indeterminate 0.517139 0 0 1 1 atypical 0.407366 0 0 1 1
3456c012f2a8_study,negative 0.922807 0 0 1 1 typical 0.183223 0 0 1 1 indeterminate 0.287073 0 0 1 1 atypical 0.146449 0 0 1 1
3459b9abab30_study,negative 0.048139 0 0 1 1 typical 0.949001 0 0 1 1 indeterminate 0.269956 0 0 1 1 atypical 0.124603 0 0 1 1
34b78006dfce_study,negative 0.085811 0 0 1 1 typical 0.830708 0 0 1 1 indeterminate 0.409341 0 0 1 1 atypical 0.334328 0 0 1 1
34cfefd606be_study,negative 0.637834 0 0 1 1 typical 0.537779 0 0 1 1 indeterminate 0.472737 0 0 1 1 atypical 0.241938 0 0 1 1
34e297aea58b_study,negative 0.126484 0 0 1 1 typical 0.772422 0 0 1 1 indeterminate 0.455796 0 0 1 1 atypical 0.390522 0 0 1 1
34fc8c6bbfae_study,negative 0.196969 0 0 1 1 typical 0.864652 0 0 1 1 indeterminate 0.402505 0 0 1 1 atypical 0.198366 0 0 1 1
35036fa47dec_study,negative 0.009466 0 0 1 1 typical 0.986674 0 0 1 1 indeterminate 0.147808 0 0 1 1 atypical 0.055933 0 0 1 1
354d14a98d15_study,negative 0.475140 0 0 1 1 typical 0.628846 0 0 1 1 indeterminate 0.514658 0 0 1 1 atypical 0.324751 0 0 1 1
35a8a365b5cf_study,negative 0.022563 0 0 1 1 typical 0.957816 0 0 1 1 indeterminate 0.251577 0 0 1 1 atypical 0.131708 0 0 1 1
35c3971dfdf2_study,negative 0.380471 0 0 1 1 typical 0.592229 0 0 1 1 indeterminate 0.544840 0 0 1 1 atypical 0.436279 0 0 1 1
35c4922b2b72_study,negative 0.182995 0 0 1 1 typical 0.829989 0 0 1 1 indeterminate 0.447044 0 0 1 1 atypical 0.270401 0 0 1 1
364b50a7e35a_study,negative 0.148753 0 0 1 1 typical 0.709332 0 0 1 1 indeterminate 0.481777 0 0 1 1 atypical 0.478060 0 0 1 1
36623c43469f_study,negative 0.112986 0 0 1 1 typical 0.902476 0 0 1 1 indeterminate 0.371974 0 0 1 1 atypical 0.181299 0 0 1 1
3674dc34094e_study,negative 0.147631 0 0 1 1 typical 0.764178 0 0 1 1 indeterminate 0.476476 0 0 1 1 atypical 0.395741 0 0 1 1
36fabb793a4b_study,negative 0.020420 0 0 1 1 typical 0.942656 0 0 1 1 indeterminate 0.247952 0 0 1 1 atypical 0.148049 0 0 1 1
373876fd24c8_study,negative 0.272261 0 0 1 1 typical 0.819790 0 0 1 1 indeterminate 0.441425 0 0 1 1 atypical 0.218744 0 0 1 1
3745c672078c_study,negative 0.022843 0 0 1 1 typical 0.959956 0 0 1 1 indeterminate 0.241816 0 0 1 1 atypical 0.130643 0 0 1 1
37b217b51279_study,negative 0.616063 0 0 1 1 typical 0.488250 0 0 1 1 indeterminate 0.513107 0 0 1 1 atypical 0.331711 0 0 1 1
37b438e85030_study,negative 0.590008 0 0 1 1 typical 0.567388 0 0 1 1 indeterminate 0.493977 0 0 1 1 atypical 0.270497 0 0 1 1
37e448215647_study,negative 0.119009 0 0 1 1 typical 0.874520 0 0 1 1 indeterminate 0.398364 0 0 1 1 atypical 0.239082 0 0 1 1
37fc5147ab39_study,negative 0.265290 0 0 1 1 typical 0.802854 0 0 1 1 indeterminate 0.456489 0 0 1 1 atypical 0.251801 0 0 1 1
3848b7af690f_study,negative 0.948433 0 0 1 1 typical 0.139809 0 0 1 1 indeterminate 0.245017 0 0 1 1 atypical 0.139959 0 0 1 1
38dd9e92f0d0_study,negative 0.079552 0 0 1 1 typical 0.926592 0 0 1 1 indeterminate 0.329094 0 0 1 1 atypical 0.151895 0 0 1 1
394e0e1481e9_study,negative 0.680980 0 0 1 1 typical 0.444319 0 0 1 1 indeterminate 0.496154 0 0 1 1 atypical 0.294814 0 0 1 1
3997db0588ee_study,negative 0.527294 0 0 1 1 typical 0.530374 0 0 1 1 indeterminate 0.517623 0 0 1 1 atypical 0.363282 0 0 1 1
39a02fb99c60_study,negative 0.938021 0 0 1 1 typical 0.160789 0 0 1 1 indeterminate 0.257588 0 0 1 1 atypical 0.153070 0 0 1 1
3a02eb0ad5f0_study,negative 0.009216 0 0 1 1 typical 0.986738 0 0 1 1 indeterminate 0.144917 0 0 1 1 atypical 0.057581 0 0 1 1
3a04a4cbbe0f_study,negative 0.824211 0 0 1 1 typical 0.319618 0 0 1 1 indeterminate 0.391043 0 0 1 1 atypical 0.219639 0 0 1 1
3a1402e40308_study,negative 0.608001 0 0 1 1 typical 0.450659 0 0 1 1 indeterminate 0.502732 0 0 1 1 atypical 0.390164 0 0 1 1
3aac75b8f284_study,negative 0.073441 0 0 1 1 typical 0.844002 0 0 1 1 indeterminate 0.420009 0 0 1 1 atypical 0.319349 0 0 1 1
3af8cf394eaa_study,negative 0.308538 0 0 1 1 typical 0.600799 0 0 1 1 indeterminate 0.569800 0 0 1 1 atypical 0.458228 0 0 1 1
3afd951b907a_study,negative 0.809496 0 0 1 1 typical 0.354871 0 0 1 1 indeterminate 0.393127 0 0 1 1 atypical 0.242193 0 0 1 1
3b75f6371910_study,negative 0.505308 0 0 1 1 typical 0.495759 0 0 1 1 indeterminate 0.514062 0 0 1 1 atypical 0.464862 0 0 1 1
3bc2eec8d9b6_study,negative 0.624625 0 0 1 1 typical 0.424254 0 0 1 1 indeterminate 0.520411 0 0 1 1 atypical 0.354542 0 0 1 1
3bd22742cef2_study,negative 0.035772 0 0 1 1 typical 0.914525 0 0 1 1 indeterminate 0.305449 0 0 1 1 atypical 0.241579 0 0 1 1
3bdfb239eeaa_study,negative 0.028278 0 0 1 1 typical 0.946583 0 0 1 1 indeterminate 0.269385 0 0 1 1 atypical 0.154491 0 0 1 1
3be961dff18a_study,negative 0.838456 0 0 1 1 typical 0.288354 0 0 1 1 indeterminate 0.366403 0 0 1 1 atypical 0.224791 0 0 1 1
3c17fa476f85_study,negative 0.315098 0 0 1 1 typical 0.673201 0 0 1 1 indeterminate 0.523696 0 0 1 1 atypical 0.392688 0 0 1 1
3c214bbb0547_study,negative 0.025045 0 0 1 1 typical 0.956499 0 0 1 1 indeterminate 0.245296 0 0 1 1 atypical 0.145476 0 0 1 1
3c46f027da8c_study,negative 0.038729 0 0 1 1 typical 0.931097 0 0 1 1 indeterminate 0.313082 0 0 1 1 atypical 0.178361 0 0 1 1
3c4848aecb76_study,negative 0.482498 0 0 1 1 typical 0.416121 0 0 1 1 indeterminate 0.554507 0 0 1 1 atypical 0.526609 0 0 1 1
3c5cb14e548f_study,negative 0.166213 0 0 1 1 typical 0.702425 0 0 1 1 indeterminate 0.505436 0 0 1 1 atypical 0.465388 0 0 1 1
3c5de6b3939b_study,negative 0.108207 0 0 1 1 typical 0.846679 0 0 1 1 indeterminate 0.410633 0 0 1 1 atypical 0.296098 0 0 1 1
3c7b3b27ae98_study,negative 0.197239 0 0 1 1 typical 0.778708 0 0 1 1 indeterminate 0.494575 0 0 1 1 atypical 0.324334 0 0 1 1
3ca544da198b_study,negative 0.660874 0 0 1 1 typical 0.418996 0 0 1 1 indeterminate 0.493509 0 0 1 1 atypical 0.348995 0 0 1 1
3d3ad20f3435_study,negative 0.778695 0 0 1 1 typical 0.385931 0 0 1 1 indeterminate 0.427712 0 0 1 1 atypical 0.226608 0 0 1 1
3d9c9daa3178_study,negative 0.840549 0 0 1 1 typical 0.293649 0 0 1 1 indeterminate 0.376739 0 0 1 1 atypical 0.220780 0 0 1 1
3da0dc1f68ed_study,negative 0.013669 0 0 1 1 typical 0.974693 0 0 1 1 indeterminate 0.186828 0 0 1 1 atypical 0.088638 0 0 1 1
3e300ac96c98_study,negative 0.337366 0 0 1 1 typical 0.533919 0 0 1 1 indeterminate 0.559292 0 0 1 1 atypical 0.525265 0 0 1 1
3e5052f6edc9_study,negative 0.007194 0 0 1 1 typical 0.980390 0 0 1 1 indeterminate 0.163866 0 0 1 1 atypical 0.082536 0 0 1 1
3e5b5906bc1d_study,negative 0.484150 0 0 1 1 typical 0.678834 0 0 1 1 indeterminate 0.489506 0 0 1 1 atypical 0.240627 0 0 1 1
3e5f0fae3649_study,negative 0.571811 0 0 1 1 typical 0.480836 0 0 1 1 indeterminate 0.505312 0 0 1 1 atypical 0.408284 0 0 1 1
3e69bb4cfeb4_study,negative 0.077702 0 0 1 1 typical 0.926868 0 0 1 1 indeterminate 0.314514 0 0 1 1 atypical 0.154353 0 0 1 1
3f0b1b5976e8_study,negative 0.083168 0 0 1 1 typical 0.863415 0 0 1 1 indeterminate 0.407552 0 0 1 1 atypical 0.275633 0 0 1 1
3f3a09fedfba_study,negative 0.346196 0 0 1 1 typical 0.595797 0 0 1 1 indeterminate 0.547882 0 0 1 1 atypical 0.462924 0 0 1 1
3f8d8daf5eda_study,negative 0.132334 0 0 1 1 typical 0.789031 0 0 1 1 indeterminate 0.465881 0 0 1 1 atypical 0.361468 0 0 1 1
3fa81e73dcfd_study,negative 0.083876 0 0 1 1 typical 0.897181 0 0 1 1 indeterminate 0.368214 0 0 1 1 atypical 0.210339 0 0 1 1
3fb4aafae1d0_study,negative 0.933890 0 0 1 1 typical 0.197997 0 0 1 1 indeterminate 0.264579 0 0 1 1 atypical 0.121165 0 0 1 1
4019c1fe14bf_study,negative 0.873635 0 0 1 1 typical 0.286595 0 0 1 1 indeterminate 0.338123 0 0 1 1 atypical 0.191436 0 0 1 1
4048c25c7ef0_study,negative 0.021719 0 0 1 1 typical 0.907088 0 0 1 1 indeterminate 0.296333 0 0 1 1 atypical 0.268703 0 0 1 1
408679472ef6_study,negative 0.896851 0 0 1 1 typical 0.243316 0 0 1 1 indeterminate 0.321319 0 0 1 1 atypical 0.171039 0 0 1 1
40af0e78e972_study,negative 0.672753 0 0 1 1 typical 0.447614 0 0 1 1 indeterminate 0.472261 0 0 1 1 atypical 0.300017 0 0 1 1
411cfa759a2c_study,negative 0.752473 0 0 1 1 typical 0.334115 0 0 1 1 indeterminate 0.428356 0 0 1 1 atypical 0.350110 0 0 1 1
41429b19d479_study,negative 0.062545 0 0 1 1 typical 0.884939 0 0 1 1 indeterminate 0.383886 0 0 1 1 atypical 0.245160 0 0 1 1
416fb9b31385_study,negative 0.067816 0 0 1 1 typical 0.904210 0 0 1 1 indeterminate 0.354928 0 0 1 1 atypical 0.194302 0 0 1 1
418be6346093_study,negative 0.292927 0 0 1 1 typical 0.756872 0 0 1 1 indeterminate 0.464229 0 0 1 1 atypical 0.291826 0 0 1 1
420aecd56033_study,negative 0.744990 0 0 1 1 typical 0.314035 0 0 1 1 indeterminate 0.412126 0 0 1 1 atypical 0.344175 0 0 1 1
423ee88658a0_study,negative 0.179343 0 0 1 1 typical 0.655160 0 0 1 1 indeterminate 0.497140 0 0 1 1 atypical 0.505221 0 0 1 1
4252e9b23d04_study,negative 0.315535 0 0 1 1 typical 0.639854 0 0 1 1 indeterminate 0.527223 0 0 1 1 atypical 0.453123 0 0 1 1
4269acadeebc_study,negative 0.876765 0 0 1 1 typical 0.254876 0 0 1 1 indeterminate 0.342607 0 0 1 1 atypical 0.194173 0 0 1 1
42ad262ec9f1_study,negative 0.850525 0 0 1 1 typical 0.306057 0 0 1 1 indeterminate 0.375935 0 0 1 1 atypical 0.202095 0 0 1 1
42bab681437d_study,negative 0.757958 0 0 1 1 typical 0.362385 0 0 1 1 indeterminate 0.448111 0 0 1 1 atypical 0.278909 0 0 1 1
42d73bc891e1_study,negative 0.140573 0 0 1 1 typical 0.628343 0 0 1 1 indeterminate 0.460128 0 0 1 1 atypical 0.589147 0 0 1 1
431ebffa3b24_study,negative 0.013344 0 0 1 1 typical 0.983165 0 0 1 1 indeterminate 0.167553 0 0 1 1 atypical 0.061637 0 0 1 1
4349fdb4ea03_study,negative 0.238004 0 0 1 1 typical 0.742591 0 0 1 1 indeterminate 0.531933 0 0 1 1 atypical 0.319224 0 0 1 1
